CMDLINE poetry run zenithgui
MEM 553.410156 1759778442.5978
MEM 556.785156 1759778442.6980
MEM 560.535156 1759778442.7984
MEM 564.410156 1759778442.8986
MEM 568.160156 1759778442.9988
MEM 571.785156 1759778443.0991
MEM 575.285156 1759778443.1993
MEM 578.910156 1759778443.2996
MEM 582.660156 1759778443.4000
MEM 586.410156 1759778443.5003
MEM 590.035156 1759778443.6005
MEM 593.660156 1759778443.7008
MEM 597.410156 1759778443.8010
MEM 601.160156 1759778443.9013
MEM 604.785156 1759778444.0016
MEM 608.660156 1759778444.1018
MEM 612.410156 1759778444.2021
MEM 616.160156 1759778444.3024
MEM 616.535156 1759778444.4028
MEM 617.160156 1759778444.5030
MEM 620.785156 1759778444.6033
MEM 624.285156 1759778444.7035
MEM 627.910156 1759778444.8038
MEM 631.785156 1759778444.9040
MEM 635.535156 1759778445.0043
MEM 639.285156 1759778445.1045
MEM 642.910156 1759778445.2048
MEM 646.410156 1759778445.3050
MEM 650.035156 1759778445.4053
MEM 653.910156 1759778445.5056
MEM 657.410156 1759778445.6058
MEM 661.160156 1759778445.7061
MEM 664.910156 1759778445.8064
MEM 668.660156 1759778445.9066
MEM 672.160156 1759778446.0068
MEM 675.535156 1759778446.1071
MEM 678.660156 1759778446.2073
MEM 682.035156 1759778446.3076
MEM 685.285156 1759778446.4079
MEM 688.910156 1759778446.5081
MEM 692.285156 1759778446.6084
MEM 696.035156 1759778446.7087
MEM 699.535156 1759778446.8089
MEM 703.160156 1759778446.9092
MEM 706.785156 1759778447.0095
MEM 710.285156 1759778447.1098
MEM 714.035156 1759778447.2101
MEM 717.785156 1759778447.3104
MEM 721.535156 1759778447.4107
MEM 725.285156 1759778447.5109
MEM 729.160156 1759778447.6112
MEM 732.910156 1759778447.7115
MEM 736.660156 1759778447.8117
MEM 739.410156 1759778447.9121
MEM 739.410156 1759778448.0125
MEM 739.910156 1759778448.1127
MEM 743.410156 1759778448.2130
MEM 746.910156 1759778448.3132
MEM 750.535156 1759778448.4135
MEM 754.160156 1759778448.5137
MEM 757.785156 1759778448.6140
MEM 761.285156 1759778448.7142
MEM 765.035156 1759778448.8145
MEM 768.785156 1759778448.9148
MEM 772.285156 1759778449.0150
MEM 775.910156 1759778449.1152
MEM 779.785156 1759778449.2155
MEM 783.410156 1759778449.3157
MEM 787.035156 1759778449.4160
MEM 790.410156 1759778449.5163
MEM 793.410156 1759778449.6166
MEM 796.785156 1759778449.7168
MEM 800.285156 1759778449.8171
MEM 804.035156 1759778449.9173
MEM 807.285156 1759778450.0176
MEM 810.410156 1759778450.1179
MEM 813.535156 1759778450.2181
MEM 815.910156 1759778450.3184
MEM 819.160156 1759778450.4187
MEM 822.535156 1759778450.5189
MEM 826.160156 1759778450.6192
MEM 829.410156 1759778450.7194
MEM 832.660156 1759778450.8197
MEM 836.160156 1759778450.9199
MEM 838.410156 1759778451.0202
MEM 841.660156 1759778451.1205
MEM 844.785156 1759778451.2208
MEM 848.535156 1759778451.3210
MEM 852.160156 1759778451.4213
MEM 855.785156 1759778451.5215
MEM 859.410156 1759778451.6218
MEM 862.660156 1759778451.7221
MEM 866.285156 1759778451.8224
MEM 870.160156 1759778451.9227
MEM 873.910156 1759778452.0229
MEM 877.410156 1759778452.1232
MEM 880.910156 1759778452.2234
